DATE,MAJOR,NUM_STUDENTS,CHANGE_IN_CREDITS_ATTEMPTED
2013-05-15,NONP,1,-6.0
2013-12-15,NONP,4,9.0
2014-05-15,NONP,3,3.0
2014-12-15,NONP,3,-5.0
2015-05-15,NONP,3,-1.0
2015-12-15,NONP,4,3.0
2016-05-15,NONP,3,0.0
2016-12-15,NONP,2,-6.0
1998-05-15,NONV,1,2.0
1998-12-15,NONV,9,94.0
1999-05-15,NONV,10,-11.0
1999-12-15,NONV,12,19.0
2000-05-15,NONV,14,21.0
2000-12-15,NONV,31,161.0
2001-05-15,NONV,107,317.0
2001-12-15,NONV,90,-174.0
2002-05-15,NONV,110,115.5
2002-12-15,NONV,151,282.5
2003-05-15,NONV,143,-85.0
2003-12-15,NONV,184,212.0
2004-05-15,NONV,133,-241.0
2004-12-15,NONV,164,169.0
2005-05-15,NONV,171,-1.5
2005-12-15,NONV,92,-57.5
2006-05-15,NONV,49,-358.0
2006-12-15,NONV,39,-117.0
2007-05-15,NONV,30,-82.0
2007-12-15,NONV,52,28.0
2008-05-15,NONV,68,-47.0
2008-12-15,NONV,93,157.0
2009-05-15,NONV,46,-199.0
2009-12-15,NONV,41,85.0
2010-05-15,NONV,23,-172.0
2010-12-15,NONV,40,119.0
2011-05-15,NONV,28,-95.0
2011-12-15,NONV,18,-38.0
2012-05-15,NONV,11,-47.0
2012-12-15,NONV,28,125.0
2013-05-15,NONV,28,-1.0
2013-12-15,NONV,20,-55.5
2014-05-15,NONV,19,-11.5
2014-12-15,NONV,7,-74.0
2015-05-15,NONV,27,131.5
2015-12-15,NONV,28,39.0
2016-05-15,NONV,23,-88.5
2016-12-15,NONV,14,-25.5
2017-05-15,NONV,14,-10.0
2012-12-15,NOPM,2,31.0
2013-05-15,NOPM,65,542.0
2013-12-15,NOPM,73,159.0
2014-05-15,NOPM,74,-30.0
2014-12-15,NOPM,76,-36.0
2015-05-15,NOPM,66,-54.0
2015-12-15,NOPM,64,-40.0
2016-05-15,NOPM,62,-89.0
2016-12-15,NOPM,74,140.0
2017-05-15,NOPM,65,-92.0
2013-05-15,NOSC,5,38.0
2014-05-15,NOSC,2,-18.0
2014-12-15,NOSC,1,-14.0
2015-12-15,NOSC,7,55.0
2016-05-15,NOSC,12,48.0
2016-12-15,NOSC,15,16.0
2017-05-15,NOSC,14,-1.0
2014-12-15,NPLD,39,345.0
2015-05-15,NPLD,38,-3.0
2015-12-15,NPLD,62,216.0
2016-05-15,NPLD,60,-18.0
2016-12-15,NPLD,58,-19.5
2017-05-15,NPLD,54,-34.5
2010-05-15,NSCI,6,103.0
2010-12-15,NSCI,20,232.0
2011-05-15,NSCI,28,136.0
2012-05-15,NSCI,4,-395.0
2012-12-15,NSCI,72,1166.0
2013-05-15,NSCI,87,218.0
2013-12-15,NSCI,76,-154.0
2014-05-15,NSCI,81,89.0
2014-12-15,NSCI,67,-294.0
2015-05-15,NSCI,93,470.0
2015-12-15,NSCI,79,-182.0
2016-05-15,NSCI,99,234.0
2016-12-15,NSCI,73,-389.0
2017-05-15,NSCI,78,43.0
2017-05-15,OPHA,1,8.0
2002-12-15,ORLE,6,56.0
2003-05-15,ORLE,8,5.0
2003-12-15,ORLE,9,13.0
2004-05-15,ORLE,15,62.0
2004-12-15,ORLE,15,-26.0
2005-05-15,ORLE,18,58.0
2005-12-15,ORLE,25,51.0
2006-05-15,ORLE,29,38.0
2006-12-15,ORLE,32,43.0
2007-05-15,ORLE,34,-18.0
2007-12-15,ORLE,27,-82.0
2008-05-15,ORLE,22,-35.0
2008-12-15,ORLE,22,14.0
2009-05-15,ORLE,22,26.0
2009-12-15,ORLE,27,11.0
2010-05-15,ORLE,25,45.0
2010-12-15,ORLE,36,130.0
2011-05-15,ORLE,45,43.0
2011-12-15,ORLE,48,13.0
2012-05-15,ORLE,50,33.0
2012-12-15,ORLE,69,159.0
2013-05-15,ORLE,66,-2.0
2013-12-15,ORLE,61,-103.0
2014-05-15,ORLE,57,-29.0
2014-12-15,ORLE,58,98.0
2015-05-15,ORLE,58,2.0
2015-12-15,ORLE,74,161.0
2016-05-15,ORLE,79,34.0
2016-12-15,ORLE,60,-182.0
2017-05-15,ORLE,68,37.0
2008-12-15,ORLW,2,13.0
2009-05-15,ORLW,20,245.0
2009-12-15,ORLW,50,236.0
2010-05-15,ORLW,55,76.0
2010-12-15,ORLW,44,-180.0
2011-05-15,ORLW,40,-12.0
2011-12-15,ORLW,30,-88.0
2012-05-15,ORLW,22,-86.0
2012-12-15,ORLW,4,-161.0
2013-05-15,ORLW,2,-22.0
2013-12-15,ORLW,1,-10.0
2005-12-15,PACC,2,15.0
2006-05-15,PACC,2,-6.0
2006-12-15,PACC,1,-4.5
2007-12-15,PACC,1,1.5
2010-05-15,PACC,4,54.0
2010-12-15,PACC,28,238.0
2011-05-15,PACC,38,78.0
2011-12-15,PACC,87,489.0
2012-05-15,PACC,91,56.0
2012-12-15,PACC,141,518.0
2013-05-15,PACC,139,-22.5
2013-12-15,PACC,170,267.5
2014-05-15,PACC,179,34.5
2014-12-15,PACC,283,1147.5
2015-05-15,PACC,302,53.0
2015-12-15,PACC,368,443.0
2016-05-15,PACC,344,-213.0
2016-12-15,PACC,331,149.0
2017-05-15,PACC,296,-715.0
2014-12-15,PASL,2,9.0
2015-05-15,PASL,2,0.0
2015-12-15,PASL,5,24.0
2016-05-15,PASL,7,6.0
2016-12-15,PASL,7,3.0
2017-05-15,PASL,4,-21.0
2013-12-15,PASO,1,6.0
2014-05-15,PASO,3,12.0
2014-12-15,PASO,6,18.0
2015-05-15,PASO,7,9.0
2015-12-15,PASO,10,3.0
2016-05-15,PASO,12,12.0
2016-12-15,PASO,14,12.0
2017-05-15,PASO,14,0.0
2011-05-15,PAST,1,3.0
2011-12-15,PAST,1,0.0
2012-05-15,PAST,1,-3.0
2016-12-15,PAST,2,12.0
2017-05-15,PAST,5,18.0
2016-12-15,PBUS,135,943.5
2017-05-15,PBUS,156,120.0
1997-12-15,PCOM,34,222.0
1998-05-15,PCOM,35,-6.0
1998-12-15,PCOM,36,6.0
1999-05-15,PCOM,39,0.0
1999-12-15,PCOM,34,15.0
2000-05-15,PCOM,31,-45.0
2000-12-15,PCOM,35,24.0
2001-05-15,PCOM,31,-60.0
2001-12-15,PCOM,49,141.0
2002-05-15,PCOM,56,81.0
2002-12-15,PCOM,78,99.0
2003-05-15,PCOM,67,-51.0
2003-12-15,PCOM,59,-9.0
2004-05-15,PCOM,51,-117.0
2004-12-15,PCOM,38,-78.0
2005-05-15,PCOM,35,-11.0
2005-12-15,PCOM,49,113.0
2006-05-15,PCOM,49,-12.0
2006-12-15,PCOM,68,159.0
2007-05-15,PCOM,58,-81.0
2007-12-15,PCOM,49,-63.0
2008-05-15,PCOM,40,-59.0
2008-12-15,PCOM,47,74.0
2009-05-15,PCOM,43,-23.0
2009-12-15,PCOM,50,28.0
2010-05-15,PCOM,38,-89.0
2010-12-15,PCOM,31,-20.0
2011-05-15,PCOM,27,-22.0
2011-12-15,PCOM,31,38.0
2012-05-15,PCOM,31,46.0
2012-12-15,PCOM,21,-110.0
2013-05-15,PCOM,20,-14.0
2013-12-15,PCOM,4,-146.0
2014-05-15,PCOM,2,-15.0
2000-05-15,PCSC,3,30.0
2000-12-15,PCSC,4,-9.0
2001-05-15,PCSC,6,39.0
2001-12-15,PCSC,12,24.0
2002-05-15,PCSC,15,27.0
2002-12-15,PCSC,14,0.0
2003-05-15,PCSC,16,-3.0
2003-12-15,PCSC,24,87.0
2004-05-15,PCSC,33,72.0
2004-12-15,PCSC,35,-3.0
2005-05-15,PCSC,36,21.0
2005-12-15,PCSC,47,54.0
2006-05-15,PCSC,50,24.0
2006-12-15,PCSC,40,-96.0
2007-05-15,PCSC,39,-9.0
2007-12-15,PCSC,43,15.0
2008-05-15,PCSC,51,36.0
2008-12-15,PCSC,45,-21.0
2009-05-15,PCSC,43,-42.0
2009-12-15,PCSC,46,78.0
2010-05-15,PCSC,42,-51.0
2010-12-15,PCSC,42,6.0
2011-05-15,PCSC,38,-51.0
2011-12-15,PCSC,38,33.0
2012-05-15,PCSC,39,-18.0
2012-12-15,PCSC,37,27.0
2013-05-15,PCSC,27,-81.0
2013-12-15,PCSC,24,-21.0
2014-05-15,PCSC,28,3.0
2014-12-15,PCSC,25,18.0
2015-05-15,PCSC,26,15.0
2015-12-15,PCSC,26,-3.0
2016-05-15,PCSC,26,3.0
2016-12-15,PCSC,34,64.0
2017-05-15,PCSC,35,-15.0
1997-12-15,PHIL,166,1236.0
1998-05-15,PHIL,166,80.0
1998-12-15,PHIL,145,-305.0
1999-05-15,PHIL,158,297.0
1999-12-15,PHIL,159,-30.0
2000-05-15,PHIL,150,-20.0
2000-12-15,PHIL,164,242.0
2001-05-15,PHIL,175,164.0
2001-12-15,PHIL,165,-191.0
2002-05-15,PHIL,172,158.0
2002-12-15,PHIL,148,-364.0
2003-05-15,PHIL,170,454.0
2003-12-15,PHIL,172,-24.0
2004-05-15,PHIL,189,243.0
2004-12-15,PHIL,182,-73.0
2005-05-15,PHIL,196,218.0
2005-12-15,PHIL,166,-436.0
2006-05-15,PHIL,175,64.0
2006-12-15,PHIL,165,-114.0
2007-05-15,PHIL,171,56.0
2007-12-15,PHIL,163,-253.0
2008-05-15,PHIL,183,357.0
2008-12-15,PHIL,167,-152.0
2009-05-15,PHIL,171,139.0
2009-12-15,PHIL,166,-135.5
2010-05-15,PHIL,178,193.5
2010-12-15,PHIL,183,165.0
2011-05-15,PHIL,193,132.0
2011-12-15,PHIL,155,-481.0
2012-05-15,PHIL,165,162.0
2012-12-15,PHIL,142,-368.0
2013-05-15,PHIL,167,448.0
2013-12-15,PHIL,141,-414.0
2014-05-15,PHIL,141,116.0
2014-12-15,PHIL,119,-484.0
2015-05-15,PHIL,134,329.0
2015-12-15,PHIL,128,-82.0
2016-05-15,PHIL,135,149.5
2016-12-15,PHIL,132,-93.5
2017-05-15,PHIL,148,292.0
1997-12-15,PHRE,17,188.0
1998-05-15,PHRE,17,-11.0
1998-12-15,PHRE,18,17.0
1999-05-15,PHRE,20,15.0
1999-12-15,PHRE,22,30.0
2000-05-15,PHRE,22,-11.0
2000-12-15,PHRE,22,23.0
2001-05-15,PHRE,22,-20.0
2001-12-15,PHRE,18,-57.0
2002-05-15,PHRE,18,13.0
2002-12-15,PHRE,16,-8.0
2003-05-15,PHRE,16,-15.0
2003-12-15,PHRE,19,31.0
2004-05-15,PHRE,17,-19.0
2004-12-15,PHRE,19,20.0
2005-05-15,PHRE,19,-4.0
2005-12-15,PHRE,19,12.0
2006-05-15,PHRE,18,-30.0
2006-12-15,PHRE,23,78.0
2007-05-15,PHRE,22,-17.0
2007-12-15,PHRE,19,-31.0
2008-05-15,PHRE,19,-21.0
2008-12-15,PHRE,18,26.0
2009-05-15,PHRE,18,-17.0
2009-12-15,PHRE,19,21.0
2010-05-15,PHRE,16,-27.0
2010-12-15,PHRE,19,27.0
2011-05-15,PHRE,19,-2.0
2011-12-15,PHRE,21,47.0
2012-05-15,PHRE,20,-30.0
2012-12-15,PHRE,19,-16.0
2013-05-15,PHRE,18,-15.0
2013-12-15,PHRE,12,-74.0
2014-05-15,PHRE,11,-24.0
2014-12-15,PHRE,14,61.0
2015-05-15,PHRE,14,-28.0
2015-12-15,PHRE,12,0.0
2016-05-15,PHRE,12,-6.0
2016-12-15,PHRE,13,19.0
2017-05-15,PHRE,12,-23.0
2003-12-15,PHYB,1,6.0
2004-05-15,PHYB,1,-3.0
2004-12-15,PHYB,1,3.0
2005-05-15,PHYB,1,3.0
2009-12-15,PHYB,3,0.0
2010-05-15,PHYB,3,9.0
2010-12-15,PHYB,3,0.0
2011-05-15,PHYB,3,0.0
2011-12-15,PHYB,1,-18.0
2012-05-15,PHYB,1,3.0
2012-12-15,PHYB,3,6.0
2013-05-15,PHYB,3,9.0
2013-12-15,PHYB,3,0.0
2014-05-15,PHYB,3,0.0
2014-12-15,PHYB,2,-12.0
2015-05-15,PHYB,2,6.0
2015-12-15,PHYB,2,0.0
2016-05-15,PHYB,2,0.0
1997-12-15,PHYS,18,302.0
1998-05-15,PHYS,12,-108.0
1998-12-15,PHYS,17,104.0
1999-05-15,PHYS,16,-21.0
1999-12-15,PHYS,27,180.0
2000-05-15,PHYS,28,24.0
2000-12-15,PHYS,33,114.0
2001-05-15,PHYS,36,45.0
2001-12-15,PHYS,38,53.0
2002-05-15,PHYS,37,-28.0
2002-12-15,PHYS,45,91.0
2003-05-15,PHYS,43,-32.0
2003-12-15,PHYS,41,-5.0
2004-05-15,PHYS,42,-6.0
2004-12-15,PHYS,37,-92.0
2005-05-15,PHYS,34,-52.0
2005-12-15,PHYS,35,56.0
2006-05-15,PHYS,28,-130.0
2006-12-15,PHYS,36,164.0
2007-05-15,PHYS,31,-132.0
2007-12-15,PHYS,46,296.0
2008-05-15,PHYS,41,-90.0
2008-12-15,PHYS,34,-186.0
2009-05-15,PHYS,29,-49.0
2009-12-15,PHYS,34,88.0
2010-05-15,PHYS,30,-119.0
2010-12-15,PHYS,34,105.0
2011-05-15,PHYS,35,30.0
2011-12-15,PHYS,35,27.0
2012-05-15,PHYS,34,-47.0
2012-12-15,PHYS,33,16.0
2013-05-15,PHYS,29,-90.0
2013-12-15,PHYS,30,22.0
2014-05-15,PHYS,27,-64.0
2014-12-15,PHYS,26,-3.0
2015-05-15,PHYS,22,-88.0
2015-12-15,PHYS,30,165.0
2016-05-15,PHYS,29,-29.0
2016-12-15,PHYS,24,-84.0
2017-05-15,PHYS,21,-59.0
2012-12-15,PLAY,2,31.0
2013-05-15,PLAY,2,-1.0
2013-12-15,PLAY,4,32.0
2014-05-15,PLAY,5,5.0
2014-12-15,PLAY,4,-3.0
2015-05-15,PLAY,4,0.0
2015-12-15,PLAY,4,0.0
2016-05-15,PLAY,4,0.0
2016-12-15,PLAY,4,0.0
2017-05-15,PLAY,4,0.0
2013-05-15,PMGB,3,27.0
2013-12-15,PMGB,24,201.0
2014-05-15,PMGB,24,-6.0
2014-12-15,PMGB,23,-15.0
2015-05-15,PMGB,21,-18.0
2015-12-15,PMGB,13,-72.0
2016-05-15,PMGB,13,0.0
2016-12-15,PMMA,21,273.0
2017-05-15,PMMA,19,-16.5
2002-12-15,POLI,14,199.0
2003-05-15,POLI,14,5.0
2003-12-15,POLI,9,-60.0
2004-05-15,POLI,9,-10.0
2004-12-15,POLI,11,10.0
2005-05-15,POLI,11,31.0
2005-12-15,POLI,12,-1.0
2006-05-15,POLI,12,0.0
2006-12-15,POLI,8,-81.0
2007-05-15,POLI,5,-31.0
2007-12-15,POLI,1,-40.0
2009-05-15,POLI,1,-14.0
2009-12-15,POLI,1,0.0
2010-05-15,POLI,1,2.0
2010-12-15,POLI,1,6.0
1997-12-15,POSC,297,3617.0
1998-05-15,POSC,317,372.5
1998-12-15,POSC,225,-1354.5
1999-05-15,POSC,325,1535.0
1999-12-15,POSC,274,-705.0
2000-05-15,POSC,265,-186.0
2000-12-15,POSC,264,187.0
2001-05-15,POSC,279,94.0
2001-12-15,POSC,211,-987.0
2002-05-15,POSC,288,1106.0
2002-12-15,POSC,247,-559.0
2003-05-15,POSC,327,1170.0
2003-12-15,POSC,288,-464.0
2004-05-15,POSC,347,636.0
2004-12-15,POSC,254,-1168.0
2005-05-15,POSC,308,823.0
2005-12-15,POSC,241,-845.0
2006-05-15,POSC,332,1156.0
2006-12-15,POSC,287,-457.0
2007-05-15,POSC,344,706.0
2007-12-15,POSC,274,-744.0
2008-05-15,POSC,327,718.0
2008-12-15,POSC,245,-1230.0
2009-05-15,POSC,268,281.0
2009-12-15,POSC,233,-372.0
2010-05-15,POSC,279,621.5
2010-12-15,POSC,270,76.5
2011-05-15,POSC,286,196.0
2011-12-15,POSC,246,-721.0
2012-05-15,POSC,286,651.0
2012-12-15,POSC,243,-578.0
2013-05-15,POSC,280,443.0
2013-12-15,POSC,220,-894.0
2014-05-15,POSC,261,663.0
2014-12-15,POSC,229,-343.0
2015-05-15,POSC,272,712.5
2015-12-15,POSC,237,-488.5
2016-05-15,POSC,293,764.0
2016-12-15,POSC,257,-482.0
2017-05-15,POSC,316,940.0
2005-12-15,PREM,100,441.0
2006-05-15,PREM,133,81.0
2006-12-15,PREM,125,12.0
2007-05-15,PREM,144,90.0
2007-12-15,PREM,152,18.0
2008-05-15,PREM,132,-57.0
2008-12-15,PREM,114,-120.0
2009-05-15,PREM,126,45.0
2009-12-15,PREM,105,-13.0
2010-05-15,PREM,104,-26.0
2010-12-15,PREM,116,55.0
2011-05-15,PREM,93,-124.0
2011-12-15,PREM,61,-135.0
2012-05-15,PREM,83,150.0
2012-12-15,PREM,79,-81.0
2013-05-15,PREM,63,-6.0
2013-12-15,PREM,49,-69.0
2014-05-15,PREM,37,-90.0
2014-12-15,PREM,34,-9.0
2015-05-15,PREM,41,33.0
2015-12-15,PREM,24,-86.0
2016-05-15,PREM,16,-31.0
2016-12-15,PREM,15,-12.0
2017-05-15,PREM,9,-27.0
2015-05-15,PREW,1,6.0
2016-12-15,PREW,1,0.0
1997-12-15,PRPS,2,18.0
1998-05-15,PRPS,1,-15.0
1998-12-15,PRPS,2,9.0
1999-05-15,PRPS,1,-3.0
1999-12-15,PRPS,2,9.0
2000-05-15,PRPS,2,0.0
2000-12-15,PRPS,1,-12.0
2001-05-15,PRPS,3,9.0
2001-12-15,PRPS,2,0.0
2002-05-15,PRPS,2,-3.0
2002-12-15,PRPS,1,-3.0
2003-05-15,PRPS,3,9.0
2003-12-15,PRPS,1,-9.0
2004-05-15,PRPS,3,9.0
2004-12-15,PRPS,2,-12.0
2005-05-15,PRPS,2,1.5
2008-12-15,PRPS,1,-7.5
2009-12-15,PRPS,1,4.5
2010-05-15,PRPS,1,6.0
2011-05-15,PRPS,2,-1.5
2011-12-15,PRPS,1,-3.0
1997-12-15,PRST,5,75.0
1998-05-15,PRST,5,3.0
1998-12-15,PRST,1,-74.0
2000-05-15,PSBI,1,12.0
2003-05-15,PSBI,3,15.0
2010-05-15,PSBI,2,-19.5
2011-05-15,PSBI,1,-1.5
2016-12-15,PSBI,1,0.0
2013-05-15,PSNM,1,14.0
2013-12-15,PSNM,2,1.0
2014-05-15,PSNM,5,28.0
2014-12-15,PSNM,4,-5.0
2015-05-15,PSNM,4,-8.0
2015-12-15,PSNM,4,-3.0
2016-05-15,PSNM,4,-2.0
2016-12-15,PSNM,2,-6.0
2017-05-15,PSNM,1,-15.0
1997-12-15,PSYC,469,6549.0
1998-05-15,PSYC,475,26.0
1998-12-15,PSYC,485,323.0
1999-05-15,PSYC,489,25.0
1999-12-15,PSYC,492,91.0
2000-05-15,PSYC,445,-742.0
2000-12-15,PSYC,462,365.5
2001-05-15,PSYC,462,9.5
2001-12-15,PSYC,396,-827.0
2002-05-15,PSYC,445,662.0
2002-12-15,PSYC,494,677.0
2003-05-15,PSYC,524,486.0
2003-12-15,PSYC,477,-550.0
2004-05-15,PSYC,477,75.0
2004-12-15,PSYC,483,178.5
2005-05-15,PSYC,506,367.5
2005-12-15,PSYC,477,-507.0
2006-05-15,PSYC,505,512.0
2006-12-15,PSYC,451,-849.0
2007-05-15,PSYC,478,174.0
2007-12-15,PSYC,455,-36.0
2008-05-15,PSYC,471,80.0
2008-12-15,PSYC,479,258.0
2009-05-15,PSYC,483,4.0
2009-12-15,PSYC,515,546.0
2010-05-15,PSYC,542,435.0
2010-12-15,PSYC,549,371.0
2011-05-15,PSYC,536,-403.0
2011-12-15,PSYC,531,-42.0
2012-05-15,PSYC,537,-227.0
2012-12-15,PSYC,521,110.0
2013-05-15,PSYC,547,36.0
2013-12-15,PSYC,550,422.0
2014-05-15,PSYC,556,126.0
2014-12-15,PSYC,553,30.0
2015-05-15,PSYC,572,294.0
2015-12-15,PSYC,511,-788.0
2016-05-15,PSYC,545,274.0
2016-12-15,PSYC,530,7.0
2017-05-15,PSYC,556,277.0
1997-12-15,PSYM,17,58.0
1998-05-15,PSYM,17,6.0
1998-12-15,PSYM,17,7.0
1999-05-15,PSYM,16,-4.0
1999-12-15,PSYM,15,-8.0
2000-05-15,PSYM,14,5.0
2000-12-15,PSYM,14,-3.0
2001-05-15,PSYM,13,6.0
2001-12-15,PSYM,13,-41.0
2002-05-15,PSYM,11,4.0
2002-12-15,PSYM,14,37.0
2003-05-15,PSYM,14,4.0
2003-12-15,PSYM,12,-30.0
2004-05-15,PSYM,16,58.0
2004-12-15,PSYM,14,3.0
2005-05-15,PSYM,17,22.0
2005-12-15,PSYM,22,12.0
2006-05-15,PSYM,21,-30.0
2006-12-15,PSYM,24,50.0
2007-05-15,PSYM,21,-21.5
2007-12-15,PSYM,22,26.5
2008-05-15,PSYM,19,-11.0
2008-12-15,PSYM,24,13.0
2009-05-15,PSYM,25,26.0
2009-12-15,PSYM,26,-17.0
2010-05-15,PSYM,22,-40.0
2010-12-15,PSYM,22,-8.0
2011-05-15,PSYM,20,-7.0
2011-12-15,PSYM,20,-3.0
2012-05-15,PSYM,21,12.0
2012-12-15,PSYM,23,-2.0
2013-05-15,PSYM,21,22.0
2013-12-15,PSYM,16,-29.0
2014-05-15,PSYM,17,-6.0
2014-12-15,PSYM,15,-21.0
2015-05-15,PSYM,15,1.0
2015-12-15,PSYM,17,11.0
2016-05-15,PSYM,14,-15.0
2016-12-15,PSYM,14,15.0
2017-05-15,PSYM,15,3.0
2005-12-15,PTAX,3,45.0
2006-05-15,PTAX,2,-12.0
2009-12-15,PTAX,10,96.0
2010-05-15,PTAX,7,-27.0
2010-12-15,PTAX,25,207.0
2011-05-15,PTAX,23,-30.0
2011-12-15,PTAX,23,3.0
2012-05-15,PTAX,21,-27.0
2012-12-15,PTAX,26,36.0
2013-05-15,PTAX,21,-72.0
2013-12-15,PTAX,17,-12.0
2014-05-15,PTAX,18,10.5
2014-12-15,PTAX,28,163.5
2015-05-15,PTAX,23,-84.0
2015-12-15,PTAX,14,-102.0
2016-05-15,PTAX,14,-9.0
2016-12-15,PTAX,20,93.0
2017-05-15,PTAX,18,-36.0
2009-12-15,PTCO,1,3.0
2010-05-15,PTCO,12,75.0
2010-12-15,PTCO,24,72.0
2011-05-15,PTCO,23,-3.0
2011-12-15,PTCO,33,3.0
2012-05-15,PTCO,35,15.0
2012-12-15,PTCO,39,33.0
2013-05-15,PTCO,42,15.0
2013-12-15,PTCO,51,18.0
2014-05-15,PTCO,45,-39.0
2014-12-15,PTCO,39,-24.0
2015-05-15,PTCO,39,27.0
2015-12-15,PTCO,35,-27.0
2016-05-15,PTCO,34,-42.0
2016-12-15,PTCO,33,19.0
2017-05-15,PTCO,30,-34.0
2009-12-15,PUAC,2,30.0
2011-12-15,PUAC,189,2908.0
2012-05-15,PUAC,258,1000.0
2012-12-15,PUAC,252,-22.0
2013-05-15,PUAC,249,-57.5
2013-12-15,PUAC,259,95.5
2014-05-15,PUAC,272,198.0
2014-12-15,PUAC,238,-453.5
2015-05-15,PUAC,242,70.0
2015-12-15,PUAC,218,-348.0
2016-05-15,PUAC,228,182.5
2016-12-15,PUAC,178,-772.5
2017-05-15,PUAC,195,189.5
2014-12-15,PUAX,3,45.0
2015-05-15,PUAX,6,58.5
2015-12-15,PUAX,11,67.5
2016-05-15,PUAX,11,28.5
2016-12-15,PUAX,7,-105.0
2017-05-15,PUAX,6,-18.5
2008-12-15,PUBA,9,138.0
2009-05-15,PUBA,9,-1.0
2009-12-15,PUBA,10,15.0
2010-05-15,PUBA,11,24.5
2010-12-15,PUBA,100,1286.5
2011-05-15,PUBA,99,11.0
2011-12-15,PUBA,119,22.0
2012-05-15,PUBA,115,-105.0
2012-12-15,PUBA,109,-70.0
2013-05-15,PUBA,111,78.0
2013-12-15,PUBA,85,-404.0
2014-05-15,PUBA,103,261.0
2014-12-15,PUBA,75,-389.0
2015-05-15,PUBA,84,139.5
2015-12-15,PUBA,48,-487.5
2016-05-15,PUBA,50,85.5
2016-12-15,PUBA,35,-144.5
2017-05-15,PUBA,40,88.0
2007-12-15,QUFI,9,160.0
2008-05-15,QUFI,8,0.0
2008-12-15,QUFI,26,288.0
2009-05-15,QUFI,21,95.0
2009-12-15,QUFI,31,-18.0
2010-05-15,QUFI,20,-59.0
2010-12-15,QUFI,46,257.0
2011-05-15,QUFI,29,-50.0
2011-12-15,QUFI,59,149.0
2012-05-15,QUFI,32,-189.0
2012-12-15,QUFI,85,762.5
2013-05-15,QUFI,70,-274.5
2013-12-15,QUFI,98,289.0
2014-05-15,QUFI,70,-521.0
2014-12-15,QUFI,82,224.5
2015-05-15,QUFI,68,-487.0
2015-12-15,QUFI,91,468.5
2016-05-15,QUFI,76,-276.0
2016-12-15,QUFI,87,230.0
2017-05-15,QUFI,77,-268.0
2011-12-15,QUSD,1,3.0
2012-12-15,QUSD,1,3.0
2013-05-15,QUSD,1,0.0
1998-12-15,READ,1,9.0
1999-05-15,READ,1,-3.0
1999-12-15,READ,2,3.0
2000-05-15,READ,2,-6.0
2000-12-15,READ,1,-3.0
2001-05-15,READ,1,0.0
2001-12-15,READ,3,12.0
2002-05-15,READ,2,-3.0
2002-12-15,READ,2,-3.0
2003-05-15,READ,1,-3.0
1997-12-15,REDG,1,0.0
1998-05-15,REDG,2,0.0
1998-12-15,REDG,2,12.0
1999-05-15,REDG,2,-3.0
1999-12-15,REDG,2,3.0
2000-05-15,REDG,3,0.0
2000-12-15,REDG,1,-9.0
1997-12-15,REED,85,552.0
1998-05-15,REED,99,54.0
1998-12-15,REED,103,42.0
1999-05-15,REED,101,6.0
1999-12-15,REED,114,93.0
2000-05-15,REED,104,-132.0
2000-12-15,REED,108,41.0
2001-05-15,REED,104,-41.0
2001-12-15,REED,112,108.0
2002-05-15,REED,124,51.0
2002-12-15,REED,124,-18.0
2003-05-15,REED,122,-81.0
2003-12-15,REED,121,15.0
2004-05-15,REED,114,-123.0
2004-12-15,REED,126,36.0
2005-05-15,REED,126,-3.0
2005-12-15,REED,139,132.0
2006-05-15,REED,127,-111.0
2006-12-15,REED,135,36.0
2007-05-15,REED,118,-96.0
2007-12-15,REED,133,72.0
2008-05-15,REED,125,-126.0
2008-12-15,REED,132,141.0
2009-05-15,REED,129,-60.0
2009-12-15,REED,132,91.0
2010-05-15,REED,137,-39.0
2010-12-15,REED,119,-121.0
2011-05-15,REED,120,-26.0
2011-12-15,REED,98,-106.0
2012-05-15,REED,91,-30.0
2012-12-15,REED,86,9.0
2013-05-15,REED,78,-51.0
2013-12-15,REED,84,39.0
2014-05-15,REED,74,-51.0
2014-12-15,REED,58,-21.0
2015-05-15,REED,57,-21.0
2015-12-15,REED,50,-36.0
2016-05-15,REED,46,-6.0
2016-12-15,REED,39,-18.0
2017-05-15,REED,42,0.0
2011-12-15,REEO,10,63.0
2012-05-15,REEO,12,3.0
2012-12-15,REEO,19,18.0
2013-05-15,REEO,20,15.0
2013-12-15,REEO,20,-12.0
2014-05-15,REEO,19,0.0
2014-12-15,REEO,20,9.0
2015-05-15,REEO,20,-30.0
2015-12-15,REEO,20,9.0
2016-05-15,REEO,17,3.0
2016-12-15,REEO,20,9.0
2017-05-15,REEO,13,-23.0
1997-12-15,RELI,22,108.0
1998-05-15,RELI,24,24.0
1998-12-15,RELI,27,0.0
1999-05-15,RELI,26,-6.0
1999-12-15,RELI,18,-39.0
2000-05-15,RELI,11,-48.0
2000-12-15,RELI,20,60.0
2001-05-15,RELI,18,-12.0
2001-12-15,RELI,20,-6.0
2002-05-15,RELI,22,27.0
2002-12-15,RELI,21,-16.0
2003-05-15,RELI,18,-17.0
2003-12-15,RELI,26,39.0
2004-05-15,RELI,26,-6.0
2004-12-15,RELI,22,-9.0
2005-05-15,RELI,18,-9.0
2005-12-15,RELI,22,6.0
2006-05-15,RELI,25,6.0
